DATE,PRICE ,RETURN
#NAME?,17.66,#REF!
5/30/07,1530.23,0.007983611
5/31/07,1530.62,0.000254864
6/1/07,1536.34,0.003737048
6/4/07,1539.18,0.001848549
6/5/07,1530.95,-0.005347003
6/6/07,1517.38,-0.008863777
6/7/07,1490.72,-0.017569758
6/8/07,1507.67,0.011370345
6/11/07,1509.12,0.000961749
6/12/07,1493,-0.010681722
6/13/07,1515.67,0.015184193
6/14/07,1522.97,0.004816352
6/15/07,1532.91,0.006526721
6/18/07,1531.05,-0.001213378
6/19/07,1533.71,0.00173737
6/20/07,1512.84,-0.013607527
6/21/07,1522.19,0.006180429
6/22/07,1502.56,-0.012895893
6/25/07,1497.74,-0.003207859
6/26/07,1492.89,-0.003238212
6/27/07,1506.35,0.00901607
6/28/07,1505.71,-0.000424868
6/29/07,1503.35,-0.001567367
7/2/07,1519.43,0.010696112
7/3/07,1524.87,0.00358029
7/5/07,1525.4,0.000347571
7/6/07,1530.44,0.003304051
7/9/07,1531.85,0.000921304
7/10/07,1510.12,-0.014185462
7/11/07,1518.76,0.0057214
7/12/07,1547.7,0.019055019
7/13/07,1552.5,0.003101376
7/16/07,1549.52,-0.001919485
7/17/07,1549.37,-9.68042E-05
7/18/07,1546.17,-0.002065356
7/19/07,1553.08,0.004469108
7/20/07,1534.1,-0.012220877
7/23/07,1541.57,0.004869304
7/24/07,1511.04,-0.019804485
7/25/07,1518.09,0.004665661
7/26/07,1482.67,-0.02333195
7/27/07,1458.95,-0.015998165
7/30/07,1473.91,0.01025395
7/31/07,1455.28,-0.012639849
8/1/07,1465.81,0.007235721
8/2/07,1472.2,0.004359364
8/3/07,1433.06,-0.026586062
8/6/07,1467.67,0.024151117
8/7/07,1476.71,0.006159423
8/8/07,1497.49,0.014071822
8/9/07,1453.09,-0.029649614
8/10/07,1453.64,0.000378504
8/13/07,1452.92,-0.000495308
8/14/07,1426.54,-0.01815654
8/15/07,1406.7,-0.013907777
8/16/07,1411.27,0.003248738
8/17/07,1445.94,0.024566525
8/20/07,1445.55,-0.000269721
8/21/07,1447.12,0.001086092
8/22/07,1464.07,0.011712919
8/23/07,1462.5,-0.001072353
8/24/07,1479.37,0.011535043
8/27/07,1466.79,-0.00850362
8/28/07,1432.36,-0.023473026
8/29/07,1463.76,0.021921863
8/30/07,1457.64,-0.004181013
8/31/07,1473.99,0.011216761
9/4/07,1489.42,0.010468185
9/5/07,1472.29,-0.011501121
9/6/07,1478.55,0.00425188
9/7/07,1453.55,-0.016908458
9/10/07,1451.7,-0.001272746
9/11/07,1471.49,0.013632293
9/12/07,1471.56,4.75708E-05
9/13/07,1483.95,0.008419636
9/14/07,1484.25,0.000202163
9/17/07,1476.65,-0.005120431
9/18/07,1519.78,0.029208005
9/19/07,1529.03,0.006086407
9/20/07,1518.75,-0.006723217
9/21/07,1525.75,0.004609053
9/24/07,1517.74,-0.005249877
9/25/07,1517.22,-0.000342615
9/26/07,1525.42,0.005404622
9/27/07,1531.38,0.003907121
9/28/07,1526.75,-0.003023417
10/1/07,1547.04,0.013289668
10/2/07,1546.63,-0.000265022
10/3/07,1539.6,-0.004545366
10/4/07,1542.84,0.002104443
10/5/07,1557.59,0.009560291
10/8/07,1552.58,-0.003216508
10/9/07,1565.15,0.008096201
10/10/07,1562.47,-0.001712296
10/11/07,1554.41,-0.005158499
10/12/07,1561.8,0.004754215
10/15/07,1548.71,-0.008381355
10/16/07,1538.53,-0.006573213
10/17/07,1541.24,0.001761422
10/18/07,1540.08,-0.000752641
10/19/07,1500.63,-0.025615552
10/22/07,1506.33,0.003798405
10/23/07,1519.59,0.008802852
10/24/07,1515.88,-0.002441448
10/25/07,1514.41,-0.000969734
10/26/07,1535.28,0.013780944
10/29/07,1540.98,0.003712678
10/30/07,1531.02,-0.006463419
10/31/07,1549.38,0.011992005
11/1/07,1508.44,-0.026423473
11/2/07,1509.65,0.000802153
11/5/07,1502.17,-0.004954791
11/6/07,1520.27,0.012049235
11/7/07,1475.62,-0.029369783
11/8/07,1474.77,-0.000576029
11/9/07,1453.7,-0.014286974
11/12/07,1439.18,-0.009988306
11/13/07,1481.05,0.029092956
11/14/07,1470.58,-0.007069309
11/15/07,1451.15,-0.013212474
11/16/07,1458.74,0.005230335
11/19/07,1433.27,-0.017460274
11/20/07,1439.7,0.004486245
11/21/07,1416.77,-0.015926929
11/23/07,1440.7,0.016890533
11/26/07,1407.22,-0.023238703
11/27/07,1428.23,0.014930146
11/28/07,1469.02,0.028559826
11/29/07,1469.72,0.000476508
11/30/07,1481.14,0.007770188
12/3/07,1472.42,-0.005887357
12/4/07,1462.79,-0.006540253
12/5/07,1485.01,0.01519015
12/6/07,1507.35,0.01504367
12/7/07,1504.66,-0.001784589
12/10/07,1515.96,0.007510002
12/11/07,1477.65,-0.025271115
12/12/07,1486.59,0.006050147
12/13/07,1488.41,0.001224278
12/14/07,1467.95,-0.013746212
12/17/07,1445.9,-0.015020948
12/18/07,1454.98,0.006279826
12/19/07,1453,-0.001360843
12/20/07,1460.12,0.004900206
12/21/07,1484.46,0.016669863
12/24/07,1496.45,0.008077011
12/26/07,1497.66,0.00080858
12/27/07,1476.37,-0.01421551
12/28/07,1478.49,0.001435954
12/31/07,1468.36,-0.006851585
1/2/08,1447.16,-0.014437876
1/3/08,1447.16,0
1/4/08,1411.63,-0.024551535
1/7/08,1416.18,0.003223224
1/8/08,1390.19,-0.018352187
1/9/08,1409.13,0.013624037
1/10/08,1420.33,0.007948167
1/11/08,1401.02,-0.013595432
1/14/08,1416.25,0.010870651
1/15/08,1380.95,-0.024924978
1/16/08,1373.2,-0.005612079
1/17/08,1333.25,-0.02909263
1/18/08,1325.19,-0.006045378
1/22/08,1310.5,-0.011085203
1/23/08,1338.6,0.021442198
1/24/08,1352.07,0.010062752
1/25/08,1330.61,-0.015871959
1/28/08,1353.97,0.017555858
1/29/08,1362.3,0.006152278
1/30/08,1355.81,-0.004764002
1/31/08,1378.55,0.016772262
2/1/08,1395.42,0.012237496
2/4/08,1380.82,-0.0104628
2/5/08,1336.64,-0.031995481
2/6/08,1326.45,-0.007623593
2/7/08,1336.91,0.00788571
2/8/08,1331.29,-0.004203724
2/11/08,1339.13,0.005889025
2/12/08,1348.86,0.007265911
2/13/08,1367.21,0.01360408
2/14/08,1348.86,-0.013421493
2/15/08,1350,0.000845158
2/19/08,1348.78,-0.000903704
2/20/08,1360.03,0.008340871
2/21/08,1342.53,-0.012867363
2/22/08,1353.11,0.007880643
2/25/08,1371.8,0.013812624
2/26/08,1381.29,0.006917918
2/27/08,1380.02,-0.00091943
2/28/08,1367.68,-0.008941899
2/29/08,1330.63,-0.02708967
3/3/08,1331.34,0.000533582
3/4/08,1326.75,-0.003447654
3/5/08,1333.7,0.005238364
3/6/08,1304.34,-0.022013946
3/7/08,1293.37,-0.008410384
3/10/08,1273.37,-0.015463479
3/11/08,1320.65,0.037129821
3/12/08,1308.77,-0.00899557
3/13/08,1315.48,0.005126951
3/14/08,1288.14,-0.020783288
3/17/08,1276.6,-0.008958654
3/18/08,1330.74,0.042409525
3/19/08,1298.42,-0.024287239
3/20/08,1329.51,0.023944486
3/24/08,1349.88,0.015321434
3/25/08,1352.99,0.002303908
3/26/08,1341.13,-0.008765771
3/27/08,1325.76,-0.011460485
3/28/08,1315.22,-0.007950157
3/31/08,1322.7,0.005687261
4/1/08,1370.18,0.035896273
4/2/08,1367.53,-0.001934052
4/3/08,1369.31,0.001301617
4/4/08,1370.4,0.000796021
4/7/08,1372.54,0.001561588
4/8/08,1365.54,-0.005100034
4/9/08,1354.49,-0.008092037
4/10/08,1360.55,0.004474009
4/11/08,1332.83,-0.020374113
4/14/08,1328.32,-0.003383777
4/15/08,1334.43,0.004599795
4/16/08,1364.71,0.022691336
4/17/08,1365.56,0.000622843
4/18/08,1390.33,0.018139078
4/21/08,1388.17,-0.001553588
4/22/08,1375.94,-0.00881016
4/23/08,1379.93,0.002899836
4/24/08,1388.82,0.006442356
4/25/08,1397.84,0.006494722
4/28/08,1396.37,-0.001051623
4/29/08,1390.94,-0.003888654
4/30/08,1385.59,-0.00384632
5/1/08,1409.34,0.017140713
5/2/08,1413.9,0.003235557
5/5/08,1407.49,-0.00453356
5/6/08,1418.26,0.007651919
5/7/08,1392.57,-0.018113745
5/8/08,1397.68,0.003669474
5/9/08,1388.28,-0.006725431
5/12/08,1403.58,0.011020832
5/13/08,1403.04,-0.00038473
5/14/08,1408.66,0.004005588
5/15/08,1423.57,0.010584527
5/16/08,1425.35,0.001250378
5/19/08,1426.63,0.000898025
5/20/08,1413.4,-0.009273603
5/21/08,1390.71,-0.016053488
5/22/08,1394.35,0.002617368
5/23/08,1375.93,-0.013210456
5/27/08,1385.35,0.006846279
5/28/08,1390.84,0.003962897
5/29/08,1398.26,0.005334906
5/30/08,1400.38,0.00151617
6/2/08,1385.67,-0.010504292
6/3/08,1377.65,-0.005787814
6/4/08,1377.2,-0.000326643
6/5/08,1404.05,0.019496079
6/6/08,1360.68,-0.030889213
6/9/08,1361.76,0.000793721
6/10/08,1358.44,-0.002438021
6/11/08,1335.49,-0.016894379
6/12/08,1339.87,0.003279695
6/13/08,1360.03,0.015046236
6/16/08,1360.14,8.08806E-05
6/17/08,1350.93,-0.006771362
6/18/08,1337.81,-0.009711828
6/19/08,1342.83,0.003752401
6/20/08,1317.93,-0.018542928
6/23/08,1318,5.31136E-05
6/24/08,1314.29,-0.002814871
6/25/08,1321.97,0.005843459
6/26/08,1283.15,-0.029365265
6/27/08,1278.38,-0.003717414
6/30/08,1280,0.001267229
7/1/08,1284.91,0.003835938
7/2/08,1261.52,-0.01820361
7/3/08,1262.9,0.001093918
7/7/08,1252.31,-0.008385462
7/8/08,1273.7,0.017080435
7/9/08,1244.69,-0.022776164
7/10/08,1253.39,0.006989692
7/11/08,1239.49,-0.011089924
7/14/08,1228.3,-0.009027907
7/15/08,1214.91,-0.010901246
7/16/08,1245.36,0.025063585
7/17/08,1260.32,0.012012591
7/18/08,1260.68,0.000285642
7/21/08,1260,-0.000539391
7/22/08,1277,0.013492063
7/23/08,1282.19,0.004064213
7/24/08,1252.54,-0.023124498
7/25/08,1257.76,0.004167532
7/28/08,1234.37,-0.018596553
7/29/08,1263.2,0.023356044
7/30/08,1284.26,0.016671944
7/31/08,1267.38,-0.013143756
8/1/08,1260.31,-0.005578437
8/4/08,1249.02,-0.008958113
8/5/08,1284.88,0.028710509
8/6/08,1289.19,0.003354399
8/7/08,1266.07,-0.017933741
8/8/08,1296.32,0.023892834
8/11/08,1305.32,0.00694273
8/12/08,1289.59,-0.012050685
8/13/08,1285.83,-0.002915655
8/14/08,1292.93,0.005521725
8/15/08,1298.2,0.004076013
8/18/08,1278.6,-0.015097828
8/19/08,1266.69,-0.009314876
8/20/08,1274.54,0.006197254
8/21/08,1277.72,0.002495018
8/22/08,1292.2,0.011332686
8/25/08,1266.84,-0.019625445
8/26/08,1271.51,0.003686338
8/27/08,1281.66,0.007982635
8/28/08,1300.68,0.014840129
8/29/08,1282.83,-0.013723591
9/2/08,1277.58,-0.004092514
9/3/08,1274.98,-0.002035098
9/4/08,1236.83,-0.029922038
9/5/08,1242.31,0.004430682
9/8/08,1267.79,0.020510179
9/9/08,1224.51,-0.034138146
9/10/08,1232.04,0.006149399
9/11/08,1249.05,0.01380637
9/12/08,1251.7,0.002121612
9/15/08,1192.7,-0.047135895
9/16/08,1213.59,0.017514882
9/17/08,1156.39,-0.047132887
9/18/08,1206.52,0.043350427
9/19/08,1255.08,0.040247986
9/22/08,1207.09,-0.038236606
9/23/08,1188.22,-0.015632637
9/24/08,1185.87,-0.001977748
9/25/08,1209.18,0.019656455
9/26/08,1213.01,0.003167436
9/29/08,1106.39,-0.087897049
9/30/08,1166.36,0.05420331
10/1/08,1161.07,-0.004535478
10/2/08,1114.28,-0.040299035
10/3/08,1099.23,-0.01350648
10/6/08,1056.89,-0.038517872
10/7/08,996.23,-0.057394809
10/8/08,984.94,-0.011332724
10/9/08,909.92,-0.076167076
10/10/08,899.22,-0.011759276
10/13/08,1003.35,0.11580036
10/14/08,998.01,-0.005322171
10/15/08,907.84,-0.090349796
10/16/08,946.43,0.04250749
10/17/08,940.55,-0.006212821
10/20/08,985.4,0.047684865
10/21/08,955.05,-0.030799675
10/22/08,896.78,-0.061012512
10/23/08,908.11,0.012634091
10/24/08,876.77,-0.034511238
10/27/08,848.92,-0.031764317
10/28/08,940.51,0.107890025
10/29/08,930.09,-0.011079095
10/30/08,954.09,0.025803954
10/31/08,968.75,0.015365427
11/3/08,966.3,-0.002529032
11/4/08,1005.75,0.04082583
11/5/08,952.77,-0.052677107
11/6/08,904.88,-0.050263967
11/7/08,930.99,0.028854655
11/10/08,919.21,-0.012653197
11/11/08,898.95,-0.022040665
11/12/08,852.3,-0.051893876
11/13/08,911.29,0.069212719
11/14/08,873.29,-0.04169913
11/17/08,850.75,-0.025810441
11/18/08,859.12,0.009838378
11/19/08,806.58,-0.061155601
11/20/08,752.44,-0.067122914
11/21/08,800.03,0.063247568
11/24/08,851.81,0.064722573
11/25/08,857.39,0.006550757
11/26/08,887.68,0.035328147
11/28/08,896.24,0.009643115
12/1/08,816.21,-0.089295278
12/2/08,848.81,0.039940702
12/3/08,870.74,0.025836171
12/4/08,845.22,-0.029308404
12/5/08,876.07,0.036499373
12/8/08,909.7,0.038387343
12/9/08,888.67,-0.023117511
12/10/08,899.24,0.011894179
12/11/08,873.59,-0.028524087
12/12/08,879.73,0.007028469
12/15/08,868.57,-0.01268571
12/16/08,913.18,0.051360282
12/17/08,904.42,-0.009592851
12/18/08,885.28,-0.021162734
12/19/08,887.88,0.002936924
12/22/08,871.63,-0.018302023
12/23/08,863.16,-0.009717426
12/24/08,868.15,0.005781083
12/26/08,872.8,0.005356217
12/29/08,869.42,-0.003872594
12/30/08,890.64,0.024407076
12/31/08,903.25,0.014158358
1/2/09,931.8,0.031608082
1/5/09,927.45,-0.004668384
1/6/09,934.7,0.007817133
1/7/09,906.65,-0.030009629
1/8/09,909.73,0.003397121
1/9/09,890.35,-0.021303024
1/12/09,870.26,-0.02256416
1/13/09,871.79,0.001758095
1/14/09,842.62,-0.033459893
1/15/09,843.74,0.001329188
1/16/09,850.12,0.007561571
1/20/09,805.22,-0.052816073
1/21/09,840.24,0.04349122
1/22/09,827.5,-0.015162335
1/23/09,831.95,0.005377644
1/26/09,836.57,0.005553218
1/27/09,845.71,0.010925565
1/28/09,874.09,0.033557602
1/29/09,845.14,-0.033120159
1/30/09,825.88,-0.022789124
2/2/09,825.44,-0.000532765
2/3/09,838.51,0.015833979
2/4/09,832.23,-0.007489475
2/5/09,845.85,0.016365668
2/6/09,868.6,0.026896022
2/9/09,869.89,0.001485149
2/10/09,827.16,-0.049121153
2/11/09,833.74,0.00795493
2/12/09,835.19,0.001739151
2/13/09,826.84,-0.009997725
2/17/09,789.17,-0.045558996
2/18/09,788.42,-0.000950366
2/19/09,778.94,-0.012024048
2/20/09,770.05,-0.011412946
2/23/09,743.33,-0.034699046
2/24/09,773.14,0.040103319
2/25/09,764.9,-0.010657837
2/26/09,752.83,-0.015779841
2/27/09,735.09,-0.023564417
3/2/09,700.82,-0.046620142
3/3/09,696.33,-0.006406781
3/4/09,712.87,0.023753106
3/5/09,682.55,-0.042532299
3/6/09,683.38,0.001216028
3/9/09,676.53,-0.010023706
3/10/09,719.6,0.063663104
3/11/09,721.36,0.002445803
3/12/09,750.74,0.040728624
3/13/09,756.55,0.007739031
3/16/09,753.89,-0.003515961
3/17/09,778.12,0.032139967
3/18/09,794.35,0.020857965
3/19/09,784.04,-0.012979165
3/20/09,768.54,-0.0197694
3/23/09,822.92,0.07075754
3/24/09,806.12,-0.020415107
3/25/09,813.88,0.009626358
3/26/09,832.86,0.023320391
3/27/09,815.94,-0.020315539
3/30/09,787.53,-0.034818737
3/31/09,797.87,0.013129659
4/1/09,811.08,0.016556582
4/2/09,834.38,0.028727129
4/3/09,842.5,0.009731777
4/6/09,835.48,-0.008332344
4/7/09,815.55,-0.023854551
4/8/09,825.16,0.011783459
4/9/09,856.56,0.038053226
4/13/09,858.73,0.002533389
4/14/09,841.5,-0.020064514
4/15/09,852.06,0.01254902
4/16/09,865.3,0.015538812
4/17/09,869.6,0.004969375
4/20/09,832.39,-0.042789788
4/21/09,850.08,0.021252057
4/22/09,843.55,-0.00768163
4/23/09,851.92,0.009922352
4/24/09,866.23,0.016797352
4/27/09,857.51,-0.01006661
4/28/09,855.16,-0.002740493
4/29/09,873.64,0.021609991
4/30/09,872.81,-0.000950048
5/1/09,877.52,0.005396363
5/4/09,907.24,0.033868174
5/5/09,903.8,-0.00379172
5/6/09,919.53,0.017404293
5/7/09,907.39,-0.013202397
5/8/09,929.23,0.024069033
5/11/09,909.24,-0.021512435
5/12/09,908.35,-0.000978839
5/13/09,883.92,-0.026894919
5/14/09,893.07,0.010351616
5/15/09,882.88,-0.01141008
5/18/09,909.71,0.030389181
5/19/09,908.13,-0.001736817
5/20/09,903.47,-0.005131424
5/21/09,888.33,-0.016757612
5/22/09,887,-0.001497191
5/26/09,910.33,0.026302142
5/27/09,893.06,-0.018971142
5/28/09,906.83,0.015418897
5/29/09,919.14,0.01357476
6/1/09,942.87,0.025817612
6/2/09,944.74,0.001983306
6/3/09,931.76,-0.01373923
6/4/09,942.46,0.011483644
6/5/09,940.09,-0.002514696
6/8/09,939.14,-0.001010542
6/9/09,942.43,0.003503205
6/10/09,939.15,-0.003480365
6/11/09,944.89,0.00611191
6/12/09,946.21,0.001396988
6/15/09,923.72,-0.023768508
6/16/09,911.97,-0.012720305
6/17/09,910.71,-0.001381624
6/18/09,918.37,0.00841102
6/19/09,921.23,0.003114213
6/22/09,893.04,-0.030600393
6/23/09,895.1,0.002306728
6/24/09,900.94,0.006524411
6/25/09,920.26,0.021444269
6/26/09,918.9,-0.001477843
6/29/09,927.23,0.009065187
6/30/09,919.32,-0.008530785
7/1/09,923.33,0.00436192
7/2/09,896.42,-0.02914451
7/6/09,898.72,0.002565762
7/7/09,881.03,-0.01968355
7/8/09,879.56,-0.001668502
7/9/09,882.68,0.003547228
7/10/09,879.13,-0.004021843
7/13/09,901.05,0.024933741
7/14/09,905.84,0.00531602
7/15/09,932.68,0.029629957
7/16/09,940.74,0.008641764
7/17/09,940.38,-0.000382677
7/20/09,951.13,0.011431549
7/21/09,954.58,0.003627264
7/22/09,954.07,-0.000534266
7/23/09,976.29,0.023289696
7/24/09,979.26,0.003042129
7/27/09,982.18,0.002981843
7/28/09,979.62,-0.002606447
7/29/09,975.15,-0.004562994
7/30/09,986.75,0.011895606
7/31/09,987.48,0.000739802
8/3/09,1002.63,0.015342083
8/4/09,1005.65,0.003012078
8/5/09,1002.72,-0.002913539
8/6/09,997.08,-0.005624701
8/7/09,1010.48,0.013439243
8/10/09,1007.1,-0.003344945
8/11/09,994.35,-0.012660113
8/12/09,1005.81,0.011525117
8/13/09,1012.73,0.006880027
8/14/09,1004.09,-0.008531395
8/17/09,979.73,-0.024260773
8/18/09,989.67,0.010145652
8/19/09,996.46,0.006860873
8/20/09,1007.37,0.010948759
8/21/09,1026.13,0.01862275
8/24/09,1025.57,-0.00054574
8/25/09,1028,0.002369414
8/26/09,1028.12,0.000116732
8/27/09,1030.98,0.002781776
8/28/09,1028.93,-0.001988399
8/31/09,1020.63,-0.008066632
9/1/09,998.04,-0.022133388
9/2/09,994.75,-0.003296461
9/3/09,1003.24,0.008534808
9/4/09,1016.4,0.013117499
9/8/09,1025.39,0.008844943
9/9/09,1033.37,0.007782405
9/10/09,1044.14,0.010422211
9/11/09,1042.73,-0.001350394
9/14/09,1049.34,0.006339129
9/15/09,1052.63,0.003135304
9/16/09,1068.76,0.015323523
9/17/09,1065.48,-0.003068977
9/18/09,1068.3,0.002646694
9/21/09,1064.66,-0.003407283
9/22/09,1071.66,0.006574869
9/23/09,1060.87,-0.010068492
9/24/09,1050.78,-0.009511062
9/25/09,1044.38,-0.006090714
9/28/09,1062.98,0.01780961
9/29/09,1060.61,-0.002229581
9/30/09,1057.08,-0.003328273
10/1/09,1029.85,-0.02575964
10/2/09,1025.21,-0.004505511
10/5/09,1040.46,0.014875001
10/6/09,1054.72,0.013705476
10/7/09,1057.59,0.002721101
10/8/09,1065.48,0.007460358
10/9/09,1071.49,0.00564065
10/12/09,1076.19,0.004386415
10/13/09,1073.19,-0.002787612
10/14/09,1092.02,0.017545821
10/15/09,1096.56,0.004157433
10/16/09,1087.68,-0.008098052
10/19/09,1097.91,0.00940534
10/20/09,1091.06,-0.006239127
10/21/09,1081.4,-0.008853775
10/22/09,1092.91,0.01064361
10/23/09,1079.6,-0.012178496
10/26/09,1066.95,-0.011717303
10/27/09,1063.42,-0.003308496
10/28/09,1042.63,-0.019550131
10/29/09,1066.11,0.022519974
10/30/09,1036.2,-0.028055266
11/2/09,1042.88,0.006446632
11/3/09,1045.41,0.002425974
11/4/09,1046.5,0.001042653
11/5/09,1066.63,0.019235547
11/6/09,1069.3,0.002503211
11/9/09,1093.08,0.022238848
11/10/09,1093.01,-6.40392E-05
11/11/09,1098.51,0.005031976
11/12/09,1087.24,-0.010259351
11/13/09,1093.48,0.005739303
11/16/09,1109.3,0.014467571
11/17/09,1110.32,0.000919499
11/18/09,1109.8,-0.000468333
11/19/09,1094.9,-0.013425842
11/20/09,1091.38,-0.003214905
11/23/09,1106.24,0.013615789
11/24/09,1105.65,-0.000533338
11/25/09,1110.63,0.004504138
11/27/09,1091.49,-0.017233462
11/30/09,1095.63,0.00379298
12/1/09,1108.86,0.012075244
12/2/09,1109.23,0.000333676
12/3/09,1099.92,-0.00839321
12/4/09,1105.98,0.005509492
12/7/09,1103.25,-0.002468399
12/8/09,1091.94,-0.01025153
12/9/09,1095.95,0.003672363
12/10/09,1102.35,0.005839682
12/11/09,1106.41,0.003683041
12/14/09,1114.11,0.006959445
12/15/09,1107.93,-0.005547029
12/16/09,1109.18,0.00112823
12/17/09,1096.08,-0.011810527
12/18/09,1102.47,0.005829866
12/21/09,1114.05,0.010503687
12/22/09,1118.02,0.003563574
12/23/09,1120.59,0.002298707
12/24/09,1126.48,0.00525616
12/28/09,1127.78,0.001154037
12/29/09,1126.2,-0.001400982
12/30/09,1126.42,0.000195347
12/31/09,1115.1,-0.010049537
1/4/10,1132.98,0.016034436
1/5/10,1136.52,0.003124504
1/6/10,1137.14,0.000545525
1/7/10,1141.7,0.00401006
1/8/10,1144.98,0.002872909
1/11/10,1146.98,0.001746755
1/12/10,1136.22,-0.009381157
1/13/10,1145.68,0.008325852
1/14/10,1148.46,0.002426507
1/15/10,1136.03,-0.010823189
1/19/10,1150.23,0.01249967
1/20/10,1138.04,-0.01059788
1/21/10,1116.48,-0.018944853
1/22/10,1091.76,-0.022141015
1/25/10,1096.79,0.00460724
1/26/10,1092.17,-0.004212292
1/27/10,1097.5,0.004880193
1/28/10,1084.53,-0.011817768
1/29/10,1073.87,-0.009829143
2/1/10,1089.19,0.014266159
2/2/10,1103.32,0.012972943
2/3/10,1097.28,-0.005474386
2/4/10,1063.11,-0.031140639
2/5/10,1066.19,0.00289716
2/8/10,1056.74,-0.008863336
2/9/10,1070.52,0.013040104
2/10/10,1068.14,-0.002223219
2/11/10,1078.47,0.009671017
2/12/10,1075.51,-0.002744629
2/16/10,1094.87,0.018000762
2/17/10,1099.51,0.004237946
2/18/10,1106.75,0.006584751
2/19/10,1109.17,0.002186582
2/22/10,1108.02,-0.001036811
2/23/10,1094.6,-0.012111695
2/24/10,1105.24,0.009720446
2/25/10,1102.94,-0.002080996
2/26/10,1104.49,0.001405335
3/1/10,1115.71,0.010158535
3/2/10,1118.31,0.002330355
3/3/10,1118.79,0.000429219
3/4/10,1122.97,0.003736179
3/5/10,1138.7,0.014007498
3/8/10,1138.51,-0.000166857
3/9/10,1140.45,0.001703982
3/10/10,1145.61,0.00452453
3/11/10,1150.24,0.004041515
3/12/10,1149.99,-0.000217346
3/15/10,1150.51,0.000452178
3/16/10,1159.46,0.007779159
3/17/10,1166.21,0.005821676
3/18/10,1165.83,-0.000325842
3/19/10,1159.9,-0.005086505
3/22/10,1165.81,0.005095267
3/23/10,1174.17,0.00717098
3/24/10,1167.72,-0.005493242
3/25/10,1165.73,-0.001704176
3/26/10,1166.59,0.000737735
3/29/10,1173.22,0.005683231
3/30/10,1173.27,4.26178E-05
3/31/10,1169.43,-0.003272904
4/1/10,1178.1,0.007413868
4/5/10,1187.44,0.00792802
4/6/10,1189.44,0.001684296
4/7/10,1182.45,-0.005876715
4/8/10,1186.44,0.00337435
4/9/10,1194.37,0.006683861
4/12/10,1196.48,0.001766622
4/13/10,1197.3,0.000685344
4/14/10,1210.65,0.011150088
4/15/10,1211.67,0.000842523
4/16/10,1192.13,-0.016126503
4/19/10,1197.52,0.004521319
4/20/10,1207.18,0.008066671
4/21/10,1205.95,-0.001018904
4/22/10,1208.67,0.002255483
4/23/10,1217.28,0.007123532
4/26/10,1212.05,-0.004296464
4/27/10,1183.71,-0.023381874
4/28/10,1191.36,0.006462732
4/29/10,1206.78,0.012943191
4/30/10,1186.69,-0.016647608
5/3/10,1202.26,0.013120529
5/4/10,1173.6,-0.023838438
5/5/10,1165.9,-0.006561009
5/6/10,1128.15,-0.03237842
5/7/10,1110.89,-0.015299384
5/10/10,1159.73,0.043964749
5/11/10,1155.79,-0.003397342
5/12/10,1171.67,0.01373952
5/13/10,1157.44,-0.012145058
5/14/10,1135.68,-0.018800111
5/17/10,1136.94,0.001109467
5/18/10,1120.8,-0.014196
5/19/10,1115.05,-0.005130264
5/20/10,1071.59,-0.038975831
5/21/10,1087.69,0.015024403
5/24/10,1073.65,-0.01290809
5/25/10,1074.03,0.000353933
5/26/10,1067.95,-0.005660922
5/27/10,1103.06,0.032876071
5/28/10,1089.41,-0.012374667
6/1/10,1070.71,-0.017165255
6/2/10,1098.38,0.025842665
6/3/10,1102.83,0.004051421
6/4/10,1064.88,-0.034411469
6/7/10,1050.47,-0.013532041
6/8/10,1062,0.010976039
6/9/10,1055.69,-0.00594162
6/10/10,1086.84,0.029506768
6/11/10,1091.6,0.00437967
6/14/10,1089.63,-0.00180469
6/15/10,1115.23,0.023494214
6/16/10,1114.61,-0.000555939
6/17/10,1116.04,0.00128296
6/18/10,1117.51,0.001317157
6/21/10,1113.2,-0.003856789
6/22/10,1095.31,-0.016070787
6/23/10,1092.04,-0.002985456
6/24/10,1073.69,-0.016803414
6/25/10,1076.77,0.002868612
6/28/10,1074.57,-0.002043148
6/29/10,1041.24,-0.031017058
6/30/10,1030.71,-0.010112942
7/1/10,1027.37,-0.003240485
7/2/10,1022.58,-0.00466239
7/6/10,1028.06,0.005358994
7/7/10,1060.27,0.031330856
7/8/10,1070.24,0.009403265
7/9/10,1077.96,0.007213335
7/12/10,1078.75,0.000732866
7/13/10,1095.34,0.015378911
7/14/10,1095.17,-0.000155203
7/15/10,1096.48,0.001196161
7/16/10,1064.88,-0.028819495
7/19/10,1071.25,0.005981895
7/20/10,1083.48,0.011416569
7/21/10,1069.59,-0.012819803
7/22/10,1093.67,0.022513299
7/23/10,1102.66,0.00822003
7/26/10,1115.01,0.011200189
7/27/10,1113.84,-0.001049318
7/28/10,1106.13,-0.006922
7/29/10,1101.53,-0.004158643
7/30/10,1101.6,6.3548E-05
8/2/10,1125.86,0.022022513
8/3/10,1120.46,-0.004796333
8/4/10,1127.24,0.006051086
8/5/10,1125.82,-0.001259714
8/6/10,1121.64,-0.003712849
8/9/10,1127.79,0.005483043
8/10/10,1121.06,-0.005967423
8/11/10,1089.47,-0.028178688
8/12/10,1083.61,-0.005378762
8/13/10,1079.25,-0.004023588
8/16/10,1079.38,0.000120454
8/17/10,1092.54,0.012192184
