Quarter,Avg. M-Score,Weighted_M,Count,average M trend,average WM trend,average M velocity,average M acceleration,average WM velocity,average WM acceleration,sp500 return,sp500 return trend,sp500 velocity,sp500 acceleration,indu return,indu return trend,indu velocity,indu acceleration,GDPC1,WPSID62,WPSID62 trend,WPSID62 velocity,WPSID62 acceleration,T10Y2Y,T10Y2Y trend,T10Y2Y velocity,T10Y2Y acceleration,average beta,average MCAP,WAB,average beta trend,average MCAP trend,WAB trend,average beta velocity,average beta acceleration,average MCAP velocity,average MCAP acceleration,WAB velocity,WAB acceleration
2009Q3,-2.438593385,-2.847819775,319,-2.456344924,-2.456344924,0.030538618,0.016876777,0.030538618,0.016876777,-0.003328273,0.0013767640366666,-1.1525575000000165e-05,2.839147222222292e-06,-0.002932,0.0016580333333333,-3.442222222222228e-05,-2.5430555555555237e-06,15379.155,174.1,179.0333333333333,5.400000000000006,3.7750000000000057,2.36,2.53275,0.0020416666666667,0.0001249999999998,0.904727535765954,848919.7751871613,0.0001805091439859,0.9060853169562418,823449.2536087432,0.0001794788114668,0.0023455133370036,-0.0006056846179144,12901.96236626181,-7668.345399576705,4.2041308453303684e-07,-7.485021274995194e-07
2009Q4,-2.431448306,-2.861213679,323,-2.389252212,-2.389252212,0.044558485,-0.003479575,0.044558485,-0.003479575,-0.010049537,0.0008009698311111,0.0001268057305555,-2.724447638888892e-05,-0.01142,0.00090725,6.0233333333333406e-05,-4.416805555555557e-05,15456.059,200.8,203.3333333333333,9.299999999999995,-1.500000000000007,2.71,2.695,0.0039166666666665,-6.249999999985434e-05,0.9051923386447772,881971.5603552439,0.0001799608148242,0.906503967934324,863169.7113409278,0.0001790815436005,-0.0019411865460849,-0.0008465342295012,15410.907059823454,404.1338857992087,-3.854147799632824e-07,-1.1244717763201564e-08
2010Q1,-2.297714947,-2.684555868,323,-2.367227955,-2.367227955,0.023579469,-0.022391926,0.023579469,-0.022391926,-0.003272904,-2.7972452222222203e-05,-0.0002204622416666,-8.458708750000002e-05,-0.004656,7.048888888888883e-05,-0.0002224138888888,-6.54375e-05,15605.628,212.1,210.46666666666664,0.9500000000000028,-1.0249999999999986,2.82,2.7184583333333334,-0.0023124999999999,-0.0002708333333334,0.9002453591606134,925411.1726791929,0.0001799096322468,0.8982951421004756,920269.6393714572,0.0001788486206626,0.0009520136137773,0.0036240846478851,17756.99938629032,-12742.042828758538,2.932186701959155e-08,-5.689861681083751e-07
2010Q2,-2.372520611,-2.753785333,336,-2.342093275,-2.342093275,-0.000225367,-0.006327874,-0.000225367,-0.006327874,-0.010112942,-0.0009779609833333,0.0002930077277777,-9.968224861111116e-05,-0.009617,-0.00061355,0.0002235361111111,-7.228194444444441e-05,15726.282,201.5,204.9333333333333,0.4500000000000028,4.75,2.36,2.432875,-0.0058124999999997,-1.1102230246251563e-16,0.9101100654011804,878197.3964429111,0.0001745040838548,0.9117979780566782,896546.8634268724,0.0001759568680682,0.0012201826115174,-0.0022280758354548,-12599.424050869944,10514.778739273404,-9.883431249253078e-07,5.462336778601002e-07
2010Q3,-2.356044268,-2.79416164,325,-2.367678688,-2.367678688,0.01092372,0.013006838,0.01092372,0.013006838,-0.003083697,0.0011257392033333,9.938548055555565e-05,-4.441693888888892e-05,-0.004359,0.0010266111111111,5.69611111111111e-05,-3.811111111111121e-05,15807.995,209.7,212.7,2.799999999999997,1.8250000000000028,2.11,2.3084166666666666,0.0029375,-0.0002604166666666,0.912814957470711,940557.535255314,0.0001763415165647,0.9126995674004286,922809.0999715816,0.0001753702665162,0.0015770149368812,-0.0010838255555684,21772.83038138511,2654.9109241215338,3.2004679451440017e-07,5.7765470758220695e-08
2010Q4,-2.374471186,-2.640515359,322,-2.320245834,-2.320245834,0.025788309,-0.003006463,0.025788309,-0.003006463,-0.000190797,0.0012026165222222,3.44154311111111e-05,3.950207777777908e-06,0.000674,0.0010947833333333,6.45805555555554e-05,1.0372222222222152e-05,15769.911,229.8,228.9333333333333,8.900000000000006,0.1999999999999957,2.69,2.5813333333333333,0.0048333333333332,0.0001666666666666,0.9053076053608912,995985.878994938,0.0001763756151418,0.9103597742327932,986945.6079285528,0.0001761595217414,-0.0003723846932194,0.0006432952793329,17859.337859313702,-1451.3281481883023,1.158298070320018e-07,-1.1020181924626228e-07
2011Q1,-2.230222049,-2.605883612,317,-2.316102071,-2.316102071,0.004910794,-0.023197522,0.004910794,-0.023197522,-0.001829461,2.721417999999992e-05,-0.0001198894416666,4.766650138888893e-05,-0.0025,0.0002673555555555,-5.85638888888889e-05,5.03736111111111e-05,15876.839,247.8,250.5,8.450000000000003,-1.2750000000000057,2.67,2.702541666666667,-0.0017083333333334,2.0833333333358794e-05,0.902061622842394,1031376.9096124504,0.0001746428466942,0.9066958761749522,1033171.763543045,0.0001753739939401,-0.0019770874366227,0.0004596409021982,10587.27608957165,-6603.513904445572,-6.985961692511719e-07,-2.5991268642921225e-07
2011Q2,-2.343612977,-2.646863845,324,-2.310424246,-2.310424246,-0.020606734,-0.01310091,-0.020606734,-0.01310091,0.010119243,-0.0012828834999999,-0.0002636283416666,5.491974999999994e-05,0.012472,-0.0009553444444444,-0.0002615388888888,3.386944444444439e-05,15870.684,253.8,253.79999999999995,0.7000000000000028,0.8499999999999943,2.73,2.404583333333333,-0.0083958333333336,0.0003645833333334,0.8994785668586053,1020799.5867913804,0.0001715956490765,0.9033435842758896,1011987.0238856424,0.0001717986677882,0.0010052923937087,0.0026604556300178,-25318.952850656933,-11280.93981534493,-1.1665163697668595e-06,2.1743895571655069e-07
2011Q3,-2.357437713,-2.868102753,313,-2.357315539,-2.357315539,-0.021291025,0.010931787,-0.021291025,0.010931787,-0.024974147,-0.0002227671944444,0.0001518501749999,-2.9261845833333268e-05,-0.0215709999999999,0.0001180722222222,0.00014245,-9.977777777777936e-06,16048.702,251.4,248.83333333333331,-3.1499999999999915,0.7249999999999943,1.67,1.9457083333333327,-0.0086041666666665,0.0002395833333333,0.9148513449740444,890561.0678651722,0.0001687953555522,0.9217897406219552,926306.1938317468,0.000171679662674,0.0050884968131351,-0.0029669269605392,-9166.742572417485,16916.56548173746,1.0856285638756658e-06,4.271448445611646e-07
2011Q4,-2.370895928,-2.903080198,310,-2.353006297,-2.353006297,0.001256839,0.008900381,0.001256839,0.008900381,-0.004283384,0.0010449829644444,-7.519528611111127e-05,-5.321120694444444e-05,-0.005655,0.0011012166666666,-0.0001001138888888,-5.57624999999999e-05,16179.968,244.9,247.63333333333333,-2.1999999999999886,0.0,1.64,1.7652916666666667,0.0023125,0.0002395833333332,0.9240200127064804,932337.6464663025,0.0001741303199865,0.9239091378927748,944766.5017460444,0.0001744476225047,0.0003929753267348,0.000466882253615,9729.705048099742,883.1152329975157,8.553427432061083e-07,-3.0031600919389035e-09
2012Q1,-2.330685251,-2.66944043,310,-2.354801862,-2.354801862,-0.003490264,-0.007131954,-0.003490264,-0.007131954,0.003698478,-0.0003138952166666,0.0001084073527777,0.0001283904611111,0.005037,-0.0004214611111111,8.283888888888892e-05,0.0001374888888888,16253.726,247.0,244.0333333333333,-2.8500000000000085,-3.699999999999996,1.9,1.6524583333333331,-0.0032916666666665,-0.0002291666666666,0.9296804959465904,977558.8350393244,0.0001767307685964,0.9278406189656708,973925.9082971698,0.0001762195681316,-0.0004710509374336,-0.0016987703813542,-3660.974203561782,-9179.112274831745,-9.76166987841766e-07,-7.840777572679618e-07
2012Q2,-2.362824406,-2.728989948,324,-2.359986825,-2.359986825,-0.013007069,0.00778753,-0.013007069,0.00778753,0.024920243,0.0001230377587777,-7.709047500000004e-05,6.385591805555554e-05,0.022046,8.38277777777778e-05,-7.485000000000006e-05,4.4876388888888847e-05,16282.151,225.0,229.96666666666667,0.0499999999999971,8.199999999999996,1.34,1.4492083333333334,-0.003375,0.0002395833333332,0.9185813366960908,953579.5805837674,0.0001733795282254,0.9179427290970432,947188.6817579236,0.0001724341715736,-0.0048530493553908,-4.281197659797287e-05,1606.4473204296082,9718.738794166886,-4.478628914623213e-07,6.089730162958635e-07
2012Q3,-2.386450819,-2.80613686,314,-2.380816,-2.380816,0.012084796,0.017800663,0.012084796,0.017800663,-0.004477767,0.0005062153022222,-0.0001307838472222,-4.117677222222226e-05,-0.003622,0.0003299499999999,-0.0001019833333333,-1.0065277777777737e-05,16300.035,246.1,244.63333333333333,0.7999999999999972,-3.299999999999997,1.42,1.4115,0.0012499999999999,0.0003437499999999,0.9053496168582374,987036.406902045,0.0001733274888262,0.9044045729984352,983019.5434683188,0.000172770798523,-0.0051103168434553,-0.0010978196049339,10719.534442365984,-2766.7013848215865,-3.089022930663238e-07,-4.737744689034781e-07
